494;Hannah;King;Gastroenterologist;Concord;1.8
495;Victoria;Davies;Hematologist;Concord;1.9
496;Julian;Pullman;Nephrologist;Cupertino;2
497;Virginia;Peake;Obstetrician;Daly City;2.1
498;Elizabeth;Burgess;Ophthalmologist;Daly City;2.2
499;Charles;Wilkins;Optometrist;Daly City;2.3
500;Penelope;McDonald;Orthopedic Surgeon;Daly City;2.4
501;Virginia;Poole;Otolaryngologist;East Palo Alto;2.5
502;Liam;Manning;Pediatrician;Foster City;2.6
503;Adrian;Tucker;Physiatrist;Fremont;2.7
504;Jason;Arnold;Plastic Surgeon;Fremont;2.8
505;Nathan;Ellison;Psychiatrist;Gilroy;2.9
506;Nicola;Springer;Psychiatrist;Half Moon Bay;3
507;Vanessa;Arnold;Pulmonologist;Hayward;3.1
508;Tim;Terry;Radiologist;Hayward;3.2
509;Piers;Ross;Rheumatologist;Hillsborough;2.5
510;Sam;Anderson;Urologist;Los Altos;2.6
511;Jack;Kelly;Allergist;Los Altos;2.7
512;Jason;Cornish;Anesthesiologist;Los Gatos;2.8
513;Evan;Baker;Cardiologist;Los Gatos;2.9
514;Steven;Kelin;Dermatologist;Palo Alto;3
515;Julian;Hamilton;Endocrinologist;Los Gatos;3.1
516;Jack;Mitchell;Gastroenterologist;Menlo Park;3.2
517;Alexander;Davidson;Hematologist;Millbrae;3.3
518;Kevin;Mitchell;Nephrologist;Milpitas;3.4
519;Leah;Lewis;Obstetrician;Palo Alto;3.5
520;Gordon;Bond;Ophthalmologist;Milpitas;3.6
521;Liam;Hudson;Optometrist;Milpitas;3.7
522;Justin;Davidson;Orthopedic Surgeon;San Francisco;3.8
523;Andrew;Young;Otolaryngologist;Palo Alto;3.9
524;Kylie;Piper;Pediatrician;Mountain View;4
525;Dan;Mitchell;Physiatrist;Mountain View;4.1
526;Benjamin;Parsons;Plastic Surgeon;Oakland;4.2
527;Virginia;Blake;Psychiatrist;Oakland;4.3
528;Joshua;Robertson;Psychiatrist;Pacifica;4.4
529;Luke;Payne;Pulmonologist;Palo Alto;4.5
530;Sally;Mackay;Radiologist;Millbray;4.6
531;Deirdre;Hamilton;Rheumatologist;Redwood City;4.7
532;Austin;Clark;Urologist;Richmond;4.8
533;William;North;Orthopedic Surgeon;Richmond;1.8
534;Rebecca;Welch;Otolaryngologist;San Bruno;1.9
535;John;Bell;Pediatrician;San Bruno;2
536;Jan;Wallace;Physiatrist;San Bruno;2.1
537;Jake;Chapman;Gastroenterologist;Millbrae;2.2
538;Paul;Kelly;Psychiatrist;San Carlos;2.3
539;Austin;Brown;Psychiatrist;San Carlos;2.4
540;Lillian;Fisher;Gastroenterologist;San Francisco;2.5
541;Kevin;Ince;Physiatrist;San Francisco;2.6
542;Rachel;Thomson;Gastroenterologist;San Francisco;2.7
543;Chloe;Mitchell;Gastroenterologist;San Francisco;2.8
544;Benjamin;Hunter;Allergist;San Francisco;2.9
545;Jan;Burgess;Anesthesiologist;San Francisco;3
546;Stewart;Murray;Cardiologist;San Jose;3.1
547;Jasmine;Ferguson;Physiatrist;San Jose;2.5
548;Victoria;Cornish;Endocrinologist;San Jose;2.6
549;Jack;Terry;Physiatrist;San Jose;2.7
550;Heather;Davies;Hematologist;San Jose;2.8
551;Kylie;Peake;Gastroenterologist;San Jose;2.9
552;Melanie;Mills;Obstetrician;San Jose;3
553;Sue;Oliver;Physiatrist;San Mateo;3.1
554;Sally;Quinn;Optometrist;San Mateo;3.2
555;Fiona;Edmunds;Orthopedic Surgeon;San Mateo;3.3
556;Lean;McDonald;Otolaryngologist;San Mateo;3.4
557;Kylie;Mills;Cardiologist;Santa Clara;2.8
558;Nicholas;Hodges;Physiatrist;Santa Clara;2.9
559;Amelia;Paterson;Plastic Surgeon;Santa Clara;3
560;Robert;Carr;Cardiologist;Palo Alto;3.1
561;John;Baker;Cardiologist;Santa Rosa;3.2
562;Ian;White;Physiatrist;Saratoga;3.3
563;Melanie;Morrison;Cardiologist;South San Francisco;2.5
564;Jack;Smith;Cardiologist;Sunnyvale;2.6
565;Charles;Walsh;Physiatrist;Sunnyvale;2.7
566;Victoria;Chapman;Psychiatrist;Menlo Park;2.8
567;Pippa;Poole;Allergist;Berkeley;2.9
568;Frank;Gill;Anesthesiologist;Burlingame;3
569;Sophie;Forsyth;Cardiologist;Colma;3.1
570;Kimberly;Mackay;Dermatologist;Colma;3.2
571;Jennifer;MacLeod;Endocrinologist;Colma;3.3
572;Jessica;Wallace;Gastroenterologist;Concord;3.4
573;Bella;Skinner;Hematologist;Concord;2.6
574;Alan;Berry;Nephrologist;Cupertino;2.7
575;Nathan;Glover;Obstetrician;Daly City;2.8
576;Jason;May;Ophthalmologist;Daly City;2.9
577;Andrea;Palmer;Optometrist;Daly City;3
578;Caroline;Willian;Orthopedic Surgeon;Daly City;3.1
579;Lily;Ellison;Otolaryngologist;East Palo Alto;2.5
580;Ryan;James;Pediatrician;Foster City;2.6
581;Sally;Butler;Physiatrist;Fremont;2.7
582;Megan;Hunter;Plastic Surgeon;Fremont;2.8
583;Natalie;Wilkins;Psychiatrist;Gilroy;2.9
584;Sarah;May;Psychiatrist;Half Moon Bay;3
585;Alan;Wright;Pulmonologist;Hayward;3.1
586;Jason;Dyer;Radiologist;Hayward;3.2
587;Rebecca;Pullman;Rheumatologist;Hillsborough;2.5
588;Keith;Morgan;Urologist;Los Altos;2.6
589;Robert;Black;Allergist;Los Altos;2.7
590;Lillian;Lawrence;Anesthesiologist;Los Gatos;2.8
591;Jennifer;Manning;Cardiologist;Los Gatos;2.9
592;Carolyn;Abraham;Dermatologist;Palo Alto;3
593;Jessica;Kelin;Endocrinologist;Los Gatos;3.1
594;Molly;Duncan;Gastroenterologist;Menlo Park;3.2
595;Jason;Harris;Hematologist;Millbrae;3.3
596;Una;Lee;Nephrologist;Milpitas;3.4
597;Rose;Wallace;Obstetrician;Palo Alto;3.1
598;Carl;Young;Ophthalmologist;Milpitas;3.2
599;Alexander;Hamilton;Optometrist;Milpitas;3.3
600;Anthony;Jackson;Orthopedic Surgeon;San Francisco;3.4
601;Carl;King;Otolaryngologist;Palo Alto;1.5
602;Benjamin;Rampling;Pediatrician;Mountain View;1.6
603;Matt;Dyer;Physiatrist;Mountain View;1.7
604;Cameron;Kelly;Plastic Surgeon;Oakland;1.8
605;Warren;Lawrence;Psychiatrist;Oakland;1.9
606;Liam;Black;Psychiatrist;Pacifica;2
607;Edward;Wallace;Pulmonologist;Palo Alto;2.1
608;Jake;Palmer;Radiologist;Millbray;2.2
609;Owen;Davies;Rheumatologist;Redwood City;2.3
610;Stewart;Grant;Urologist;Richmond;2.4
611;Adam;Fisher;Orthopedic Surgeon;Richmond;2.5
612;Lucas;King;Otolaryngologist;San Bruno;2.6
613;Frank;Blake;Pediatrician;San Bruno;2.7
614;Hannah;Sanderson;Physiatrist;San Bruno;2.8
615;Anna;Palmer;Gastroenterologist;Millbrae;2.9
616;James;Hodges;Allergist;Berkeley;3
617;Harry;Lee;Anesthesiologist;Burlingame;3.1
618;Peter;Jackson;Cardiologist;Colma;3.2
619;Gabrielle;Johnston;Dermatologist;Colma;3.3
620;Amelia;Walsh;Endocrinologist;Colma;3.4
621;Jack;Jones;Gastroenterologist;Concord;3.5
622;Penelope;Paige;Hematologist;Concord;3.6
623;William;Ball;Nephrologist;Cupertino;3.7
624;Andrew;Morrison;Obstetrician;Daly City;3.8
625;John;Jones;Ophthalmologist;Daly City;3.9
626;Andrew;Slater;Optometrist;Daly City;4
627;Alex;Newman;Orthopedic Surgeon;Daly City;4.1
628;Mary;King;Otolaryngologist;East Palo Alto;4.2
629;Frank;Knox;Pediatrician;Foster City;4.3
630;Simon;McLean;Physiatrist;Fremont;4.4
631;Kevin;Russell;Plastic Surgeon;Fremont;4.5
632;Tracey;Parsons;Psychiatrist;Gilroy;4.6
633;Max;James;Psychiatrist;Half Moon Bay;3.3
634;Amanda;James;Pulmonologist;Hayward;3.4
635;Neil;Walker;Radiologist;Hayward;3.5
636;Sue;Morrison;Rheumatologist;Hillsborough;3.6
637;Joanne;Manning;Urologist;Los Altos;3.7
638;Alexander;Anderson;Allergist;Los Altos;3.8
639;Richard;Nolan;Anesthesiologist;Los Gatos;3.9
640;Keith;McLean;Cardiologist;Los Gatos;4
641;Carolyn;McDonald;Dermatologist;Palo Alto;4.1
642;Audrey;Chapman;Endocrinologist;Los Gatos;4.2
643;Madeleine;Poole;Gastroenterologist;Menlo Park;4.3
644;Nathan;Mitchell;Hematologist;Millbrae;4.4
645;Warren;Allan;Nephrologist;Milpitas;4.5
646;Anne;Wilson;Obstetrician;Palo Alto;4.6
647;Faith;Manning;Ophthalmologist;Milpitas;4.7
648;Rose;MacLeod;Optometrist;Milpitas;3.3
649;Liam;MacLeod;Orthopedic Surgeon;San Francisco;3.4
650;Lily;Sanderson;Otolaryngologist;Palo Alto;3.5
651;Sebastian;Lawrence;Pediatrician;Mountain View;3.6
652;Jessica;Bower;Physiatrist;Mountain View;3.7
653;Irene;Mathis;Plastic Surgeon;Oakland;3.8
654;Jane;Scott;Psychiatrist;Oakland;3.9
655;Katherine;Slater;Psychiatrist;Pacifica;4
656;Adam;McDonald;Pulmonologist;Palo Alto;4.1
657;Jason;Gill;Radiologist;Millbray;4.2
658;Emily;Fraser;Rheumatologist;Redwood City;4.3
659;Stephen;Springer;Urologist;Richmond;4.4
660;Angela;Hardacre;Orthopedic Surgeon;Richmond;4.5
661;Bella;Simpson;Otolaryngologist;San Bruno;4.6
662;Oliver;Russell;Pediatrician;San Bruno;4.7
663;Lean;Walker;Physiatrist;San Bruno;1.9
664;Sue;Wilkins;Gastroenterologist;Millbrae;2
665;Sally;North;Psychiatrist;San Carlos;2.1
666;Dorothy;Murray;Psychiatrist;San Carlos;2.2
667;Jonathan;Hudson;Gastroenterologist;San Francisco;2.3
668;Carl;Springer;Physiatrist;San Francisco;2.4
669;Lauren;Nolan;Gastroenterologist;San Francisco;2.5
670;Lily;Oliver;Gastroenterologist;San Francisco;2.6
671;Robert;Taylor;Allergist;San Francisco;2.7
672;Rebecca;King;Anesthesiologist;San Francisco;2.8
673;Samantha;Marshall;Cardiologist;San Jose;2.9
674;Elizabeth;Taylor;Physiatrist;San Jose;3
675;Isaac;Hudson;Endocrinologist;San Jose;3.1
676;Vanessa;Johnston;Physiatrist;San Jose;3.2
677;Melanie;Hughes;Hematologist;San Jose;3.3
678;Leah;Clarkson;Gastroenterologist;San Jose;3.4
679;Hannah;Bell;Obstetrician;San Jose;3.5
680;Lucas;Fraser;Physiatrist;San Mateo;3.6
681;Theresa;Allan;Optometrist;San Mateo;3.7
682;Caroline;Walker;Orthopedic Surgeon;San Mateo;3.8
683;Pippa;Clarkson;Otolaryngologist;San Mateo;3.9
684;Amanda;Bell;Cardiologist;Santa Clara;4
685;Amy;Walker;Physiatrist;Santa Clara;4.1
686;Amy;Skinner;Plastic Surgeon;Santa Clara;4.2
687;Piers;Clark;Cardiologist;Palo Alto;4.3
688;John;Stewart;Cardiologist;Santa Rosa;4.4
689;Molly;Poole;Physiatrist;Saratoga;4.5
690;Jennifer;Ross;Cardiologist;South San Francisco;4.6
691;Sonia;Chapman;Cardiologist;Sunnyvale;4.7
692;Kylie;Graham;Physiatrist;Sunnyvale;4.8
693;Justin;Malkin;Psychiatrist;Menlo Park;4.9
694;Ann;Campbell;Allergist;Berkeley;3.3
695;Felicity;McLean;Anesthesiologist;Burlingame;3.4
696;Karen;Hughes;Cardiologist;Colma;3.5
697;Evan;Scott;Dermatologist;Colma;3.6
698;Emily;Dickens;Endocrinologist;Colma;3.7
699;Yvonne;Berry;Gastroenterologist;Concord;3.8
700;Andrew;Pullman;Hematologist;Concord;3.9
701;Grace;May;Nephrologist;Cupertino;4
702;Matt;Abraham;Obstetrician;Daly City;4.1
703;Charles;Pullman;Ophthalmologist;Daly City;4.2
704;Grace;Arnold;Optometrist;Daly City;4.3
705;Claire;Berry;Orthopedic Surgeon;Daly City;4.4
706;Joe;Abraham;Otolaryngologist;East Palo Alto;4.5
707;Melanie;Grant;Pediatrician;Foster City;4.6
708;Charles;Poole;Physiatrist;Fremont;4.7
709;Jane;Peake;Plastic Surgeon;Fremont;3.3
710;Nicola;Berry;Psychiatrist;Gilroy;3.4
711;Lisa;Lee;Psychiatrist;Half Moon Bay;3.5
712;Virginia;James;Pulmonologist;Hayward;3.6
713;Maria;Springer;Radiologist;Hayward;3.7
714;Dominic;Lambert;Rheumatologist;Hillsborough;3.8
715;Julia;Robertson;Urologist;Los Altos;3.9
716;Owen;Ball;Allergist;Los Altos;4
717;Una;Blake;Anesthesiologist;Los Gatos;4.1
718;Alexander;Young;Cardiologist;Los Gatos;4.2
719;Brandon;Oliver;Dermatologist;Palo Alto;4.3
720;Joseph;Buckland;Endocrinologist;Los Gatos;4.4
721;Julia;Gill;Gastroenterologist;Menlo Park;4.5
722;David;Edmunds;Hematologist;Millbrae;4.6
723;Cameron;Peters;Nephrologist;Milpitas;4.7
724;Stephen;Hart;Obstetrician;Palo Alto;2.4
725;Vanessa;Wilkins;Ophthalmologist;Milpitas;2.5
726;Oliver;Malkin;Optometrist;Milpitas;2.6
727;Grace;Morrison;Orthopedic Surgeon;San Francisco;2.7
728;Lisa;Davidson;Otolaryngologist;Palo Alto;2.8
729;Maria;Turner;Pediatrician;Mountain View;2.9
730;Charles;Ellison;Physiatrist;Mountain View;3
731;Phil;Gibson;Plastic Surgeon;Oakland;3.1
732;Dorothy;Watson;Psychiatrist;Oakland;3.2
733;Lily;Carr;Psychiatrist;Pacifica;3.3
734;Jonathan;Johnston;Pulmonologist;Palo Alto;3.4
735;Evan;Forsyth;Radiologist;Millbray;3.5
736;David;Nolan;Rheumatologist;Redwood City;3.6
737;Nicholas;Butler;Urologist;Richmond;3.7
738;Jacob;Lawrence;Orthopedic Surgeon;Richmond;3.8
739;Jake;Allan;Otolaryngologist;San Bruno;3.9
740;Olivia;Hemmings;Pediatrician;San Bruno;4
741;Tracey;Vance;Physiatrist;San Bruno;4.1
742;Leah;Bell;Gastroenterologist;Millbrae;4.2
743;Nicola;Dowd;Psychiatrist;San Carlos;4.3
744;Neil;Suthy;Psychiatrist;San Carlos;4.4
745;Jonathan;Simpson;Gastroenterologist;San Francisco;4.5
746;Sarah;Short;Physiatrist;San Francisco;4.6
747;Thomas;Willian;Gastroenterologist;San Francisco;4.7
748;Kylie;Mitchy;Gastroenterologist;San Francisco;4.8
749;Sean;Campbell;Allergist;San Francisco;4.9
750;Sally;Vance;Anesthesiologist;San Francisco;5
751;David;Hudson;Cardiologist;San Jose;2.8
752;Michelle;Lawrence;Physiatrist;San Jose;2.9
753;Carl;Chapman;Endocrinologist;San Jose;3
754;Neil;Peake;Physiatrist;San Jose;3.1
755;Ruth;Hunter;Hematologist;San Jose;3.2
756;Ian;Mitchell;Gastroenterologist;San Jose;3.3
757;Maria;McDonald;Obstetrician;San Jose;3.4
758;Dorothy;Davies;Physiatrist;San Mateo;3.5
759;Colin;Manning;Optometrist;San Mateo;3.6
760;Blake;Newman;Orthopedic Surgeon;San Mateo;3.7
761;Rachel;Tucker;Otolaryngologist;San Mateo;3.8
762;Donna;Mackay;Cardiologist;Santa Clara;3.9
763;Sean;Palmer;Physiatrist;Santa Clara;4
764;Penelope;Rampling;Plastic Surgeon;Santa Clara;4.1
765;Alison;Jones;Cardiologist;Palo Alto;1.5
766;Rose;Dyer;Cardiologist;Santa Rosa;1.6
767;Sonia;Powell;Physiatrist;Saratoga;1.7
768;Isaac;Poole;Cardiologist;South San Francisco;1.8
769;Nicola;Bower;Cardiologist;Sunnyvale;1.9
770;Deirdre;Davidson;Physiatrist;Sunnyvale;2
771;Molly;Hodges;Psychiatrist;Menlo Park;2.1
772;Gordon;Gibson;Allergist;Berkeley;2.2
773;Zoe;Vance;Anesthesiologist;Burlingame;2.3
774;Edward;Lyman;Cardiologist;Colma;2.4
775;Una;Taylor;Dermatologist;Colma;2.5
776;Anne;Piper;Endocrinologist;Colma;2.6
777;Frank;Langdon;Gastroenterologist;Concord;2.7
778;Donna;Paterson;Hematologist;Concord;2.8
779;Ava;Nolan;Nephrologist;Cupertino;2.9
780;Steven;Robertson;Obstetrician;Daly City;3
781;Blake;Parsons;Ophthalmologist;Daly City;3.1
782;Joshua;Gill;Optometrist;Daly City;3.2
783;Deirdre;Ferguson;Orthopedic Surgeon;Daly City;3.3
784;Evan;Randall;Otolaryngologist;East Palo Alto;3.4
785;Grace;Walker;Pediatrician;Foster City;3.5
786;Jason;Langdon;Physiatrist;Fremont;3.6
787;Ryan;Peake;Plastic Surgeon;Fremont;3.7
788;Eric;Henders;Psychiatrist;Gilroy;3.8
789;Benjamin;Gray;Psychiatrist;Half Moon Bay;3.9
790;Harry;Burgess;Pulmonologist;Hayward;4
791;Austin;Springer;Radiologist;Hayward;4.1
792;Connor;Morrison;Rheumatologist;Hillsborough;4.2
793;Jack;Campbell;Urologist;Los Altos;4.3
794;Stephen;Allan;Allergist;Los Altos;1.8
795;Lucas;Black;Anesthesiologist;Los Gatos;1.9
796;Grace;Ellison;Cardiologist;Los Gatos;2
797;Emily;Lawrence;Dermatologist;Palo Alto;2.1
798;Brandon;Stewart;Endocrinologist;Los Gatos;2.2
799;Chloe;Slater;Gastroenterologist;Menlo Park;2.3
800;Tracey;Hamilton;Hematologist;Millbrae;2.4
801;Eric;Peters;Nephrologist;Milpitas;2.5
802;Ian;Skinner;Obstetrician;Palo Alto;2.6
803;Simon;White;Ophthalmologist;Milpitas;2.7
804;David;Graham;Optometrist;Milpitas;2.8
805;Jacob;Dyer;Orthopedic Surgeon;San Francisco;2.9
806;Dominic;Abraham;Otolaryngologist;Palo Alto;3
807;Anthony;Lawrence;Pediatrician;Mountain View;3.1
808;Peter;Campbell;Physiatrist;Mountain View;3.2
809;Ian;Parr;Plastic Surgeon;Oakland;2.5
810;Sean;Lambert;Psychiatrist;Oakland;2.6
811;Stewart;Baker;Psychiatrist;Pacifica;2.7
812;Alison;Glover;Pulmonologist;Palo Alto;2.8
813;Piers;Johnston;Radiologist;Millbray;2.9
814;Sam;Russell;Rheumatologist;Redwood City;3
815;Thomas;Vance;Urologist;Richmond;3.1
816;Jessica;Vaughan;Orthopedic Surgeon;Richmond;3.2
817;Rachel;Wilson;Otolaryngologist;San Bruno;3.3
818;Nicola;North;Pediatrician;San Bruno;3.4
819;Jan;Hudson;Physiatrist;San Bruno;3.5
820;Keith;Dickens;Gastroenterologist;Millbrae;3.6
821;William;Payne;Allergist;Berkeley;3.7
822;Chloe;Morrison;Anesthesiologist;Burlingame;3.8
823;Benjamin;Miller;Cardiologist;Colma;3.9
824;James;Piper;Dermatologist;Colma;4
825;Victor;Murray;Endocrinologist;Colma;4.1
826;Sean;Grant;Gastroenterologist;Concord;4.2
827;Sue;Nash;Hematologist;Concord;4.3
828;Nicola;Fisher;Nephrologist;Cupertino;4.4
829;Jack;Randall;Obstetrician;Daly City;4.5
830;Anthony;Powell;Ophthalmologist;Daly City;4.6
831;Phil;Terry;Optometrist;Daly City;4.7
832;Isaac;Lewis;Orthopedic Surgeon;Daly City;4.8
833;Thomas;Ellison;Otolaryngologist;East Palo Alto;1.8
834;Carl;Murray;Pediatrician;Foster City;1.9
835;Melanie;Simpson;Physiatrist;Fremont;2
836;Stephen;Skinner;Plastic Surgeon;Fremont;2.1
837;Ruth;Wright;Psychiatrist;Gilroy;2.2
838;Gabrielle;Suthy;Psychiatrist;Half Moon Bay;2.3
839;Caroline;Brown;Pulmonologist;Hayward;2.4
840;Jessica;Fraser;Radiologist;Hayward;2.5
841;Ann;Oliver;Rheumatologist;Hillsborough;2.6
842;Liam;James;Urologist;Los Altos;2.7
843;Charles;Nash;Allergist;Los Altos;2.8
844;Joan;Burgess;Anesthesiologist;Los Gatos;2.9
845;Gordon;Ferguson;Cardiologist;Los Gatos;3
846;Alison;Lewis;Dermatologist;Palo Alto;3.1
847;Claire;Langdon;Endocrinologist;Los Gatos;2.5
848;Ruth;Forsyth;Gastroenterologist;Menlo Park;2.6
849;Jane;Johnston;Hematologist;Millbrae;2.7
850;Chloe;Thomson;Nephrologist;Milpitas;2.8
851;Lillian;Pullman;Obstetrician;Palo Alto;2.9
852;Jessica;Campbell;Ophthalmologist;Milpitas;3
853;Gabrielle;Mills;Optometrist;Milpitas;3.1
854;Warren;Parr;Orthopedic Surgeon;San Francisco;3.2
855;Warren;Roberts;Otolaryngologist;Palo Alto;3.3
856;Michelle;Davidson;Pediatrician;Mountain View;3.4
857;Amelia;Davies;Physiatrist;Mountain View;2.8
858;Jason;Blake;Plastic Surgeon;Oakland;2.9
859;Brandon;McLean;Psychiatrist;Oakland;3
860;Simon;Jackson;Psychiatrist;Pacifica;3.1
861;Luke;Fisher;Pulmonologist;Palo Alto;3.2
862;Ian;Taylor;Radiologist;Millbray;3.3
863;Robert;Johnston;Rheumatologist;Redwood City;2.5
864;Connor;Davies;Urologist;Richmond;2.6
865;San;Cameron;Orthopedic Surgeon;Richmond;2.7
866;Lillian;Rampling;Otolaryngologist;San Bruno;2.8
867;Blake;Stewart;Pediatrician;San Bruno;2.9
868;Edward;Martin;Physiatrist;San Bruno;3
869;Hannah;North;Gastroenterologist;Millbrae;3.1
870;Sophie;Berry;Psychiatrist;San Carlos;3.2
871;Sam;Springer;Psychiatrist;San Carlos;3.3
872;Victoria;Glover;Gastroenterologist;San Francisco;3.4
873;Trevor;Hamilton;Physiatrist;San Francisco;2.6
874;Virginia;Palmer;Gastroenterologist;San Francisco;2.7
875;Felicity;Davidson;Gastroenterologist;San Francisco;2.8
876;Jane;Sharp;Allergist;San Francisco;2.9
877;Oliver;Palmer;Anesthesiologist;San Francisco;3
878;Victoria;Edmunds;Cardiologist;San Jose;3.1
879;Jane;Carr;Physiatrist;San Jose;2.5
880;Alexander;Stewart;Endocrinologist;San Jose;2.6
881;Faith;Graham;Physiatrist;San Jose;2.7
882;Michael;Hughes;Hematologist;San Jose;2.8
883;Megan;Kelly;Gastroenterologist;San Jose;2.9
884;Hannah;Lawrence;Obstetrician;San Jose;3
885;Sean;Glover;Physiatrist;San Mateo;3.1
886;Grace;Lambert;Optometrist;San Mateo;3.2
887;Diana;Powell;Orthopedic Surgeon;San Mateo;2.5
888;Justin;Bond;Otolaryngologist;San Mateo;2.6
889;Colin;Nash;Cardiologist;Santa Clara;2.7
890;Eric;Malkin;Physiatrist;Santa Clara;2.8
891;Blake;Forsyth;Plastic Surgeon;Santa Clara;2.9
892;Anne;Mackay;Cardiologist;Palo Alto;3
893;Jake;Turner;Cardiologist;Santa Rosa;3.1
894;Dorothy;Rees;Physiatrist;Saratoga;3.2
895;Austin;Peters;Cardiologist;South San Francisco;3.3
896;Andrea;Hemmings;Cardiologist;Sunnyvale;3.4
897;Dominic;Kelly;Physiatrist;Sunnyvale;3.1
898;Simon;Langdon;Psychiatrist;Menlo Park;3.2
899;Grace;Quinn;Allergist;Berkeley;3.3
900;Emily;White;Anesthesiologist;Burlingame;3.4
901;Alexander;North;Cardiologist;Colma;1.5
902;Kevin;White;Dermatologist;Colma;1.6
903;Yvonne;Black;Endocrinologist;Colma;1.7
904;Olivia;Piper;Gastroenterologist;Concord;1.8
905;Madeleine;Sharp;Hematologist;Concord;1.9
906;Alex;Marshall;Nephrologist;Cupertino;2
907;Dorothy;Hardacre;Obstetrician;Daly City;2.1
908;Thomas;Hudson;Ophthalmologist;Daly City;2.2
909;Michael;Wilkins;Optometrist;Daly City;2.3
910;Michelle;Langdon;Orthopedic Surgeon;Daly City;2.4
911;Stephen;Abraham;Otolaryngologist;East Palo Alto;2.5
912;Stephen;Vaughan;Pediatrician;Foster City;2.6
913;Brandon;Anderson;Physiatrist;Fremont;2.7
914;Una;Lawrence;Plastic Surgeon;Fremont;2.8
915;Ruth;Slater;Psychiatrist;Gilroy;2.9
916;Anne;MacLeod;Psychiatrist;Half Moon Bay;3
917;Steven;Duncan;Pulmonologist;Hayward;3.1
918;Zoe;Gibson;Radiologist;Hayward;3.2
919;Natalie;Rampling;Rheumatologist;Hillsborough;3.3
920;Samantha;Wilkins;Urologist;Los Altos;3.4
921;Jasmine;Bell;Allergist;Los Altos;3.5
922;Madeleine;Davidson;Anesthesiologist;Los Gatos;3.6
923;Victoria;Anderson;Cardiologist;Los Gatos;3.7
924;Abigail;King;Dermatologist;Palo Alto;3.8
925;Julian;Slater;Endocrinologist;Los Gatos;3.9
926;Michelle;Morrison;Gastroenterologist;Menlo Park;4
927;Sebastian;Jackson;Hematologist;Millbrae;4.1
928;Jack;Palmer;Nephrologist;Milpitas;4.2
929;Blake;Lee;Obstetrician;Palo Alto;4.3
930;Olivia;Hamilton;Ophthalmologist;Milpitas;4.4
931;Phil;Henders;Optometrist;Milpitas;4.5
932;Zoe;Young;Orthopedic Surgeon;San Francisco;4.6
933;Victor;Howard;Otolaryngologist;Palo Alto;3.3
934;Christian;Henders;Pediatrician;Mountain View;3.4
935;Faith;Fisher;Physiatrist;Mountain View;3.5
936;Jack;Ferguson;Plastic Surgeon;Oakland;3.6
937;Edward;Paterson;Psychiatrist;Oakland;3.7
938;Ian;Lambert;Psychiatrist;Pacifica;3.8
939;Madeleine;Buckland;Pulmonologist;Palo Alto;3.9
940;Julian;Avery;Radiologist;Millbray;4
941;Leah;Cornish;Rheumatologist;Redwood City;4.1
942;Chloe;Russell;Urologist;Richmond;4.2
943;Gavin;May;Orthopedic Surgeon;Richmond;4.3
944;Sophie;Slater;Otolaryngologist;San Bruno;4.4
945;Nicholas;Reid;Pediatrician;San Bruno;4.5
946;Lily;Hunter;Physiatrist;San Bruno;4.6
947;Amy;Manning;Gastroenterologist;Millbrae;4.7
948;Oliver;Langdon;Psychiatrist;San Carlos;3.3
949;Abigail;Langdon;Psychiatrist;San Carlos;3.4
950;Jane;Nolan;Gastroenterologist;San Francisco;3.5
951;Isaac;Paterson;Physiatrist;San Francisco;3.6
952;Ryan;Scott;Gastroenterologist;San Francisco;3.7
953;Donna;Edmunds;Gastroenterologist;San Francisco;3.8
954;Abigail;Graham;Allergist;San Francisco;3.9
955;Lillian;Jackson;Anesthesiologist;San Francisco;4
956;Sean;Mills;Cardiologist;San Jose;4.1
957;Peter;Lee;Physiatrist;San Jose;4.2
958;Sean;Graham;Endocrinologist;San Jose;4.3
959;Joshua;Manning;Physiatrist;San Jose;4.4
960;Andrew;Bond;Hematologist;San Jose;4.5
961;Brian;Turner;Gastroenterologist;San Jose;4.6
962;Melanie;MacLeod;Obstetrician;San Jose;4.7
963;Liam;Harris;Physiatrist;San Mateo;1.9
964;Owen;Slater;Optometrist;San Mateo;2
965;Brian;Davidson;Orthopedic Surgeon;San Mateo;2.1
